country_code,name,name_shirt,jersey_namber,position_national,position_field,position_field_detailed,country_birth,birth_date,id_match,id_player,start,year,start_position_x,start_position_y,height,id_club,weight,id_national_team
SRB,Blagoje Vidinić,Vidinić,1,Unknown,Unknown,Unknown,Unknown,1934-06-11,4025,36774,field,1960,0,0,0,0,0,0
SRB,Vladimir Djurković,Durković,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1937-11-06,4025,36735,field,1960,0,0,0,0,0,0
SRB,Fahrudin Jusufi,Jusufi,3,Unknown,Unknown,Unknown,Unknown,1939-12-08,4025,36723,field,1960,0,0,0,0,0,0
SRB,Ante Žanetić,Žanetić,4,Unknown,Unknown,Unknown,Unknown,1936-11-18,4025,36747,field,1960,0,0,0,0,0,0
SRB,Jovan Miladinović,Miladinović,5,Unknown,Unknown,Unknown,Unknown,1939-01-30,4025,36795,field,1960,0,0,0,0,0,0
SRB,Željko Perušić,Perušić,6,Unknown,Unknown,Unknown,Unknown,1936-03-23,4025,36727,field,1960,0,0,0,0,0,0
SRB,Željko Matuš,Matuš,7,Unknown,Unknown,Unknown,Unknown,1935-08-09,4025,92424,field,1960,0,0,0,0,0,0
SRB,Dražan Jerković,Jerković,8,Unknown,Unknown,Unknown,Unknown,1936-08-06,4025,36775,field,1960,0,0,0,0,0,0
SRB,Milan Galić,Galić,9,FORWARD,FORWARD,UNKNOWN,Unknown,1938-03-08,4025,36722,field,1960,0,0,0,0,0,0
SRB,Dragoslav Šekularac,Šekularac,10,FORWARD,FORWARD,UNKNOWN,Unknown,1937-11-30,4025,36732,field,1960,0,0,0,0,0,0
SRB,Borivoje Kostić,Kostić,11,FORWARD,FORWARD,UNKNOWN,Unknown,1930-06-14,4025,36736,field,1960,0,0,0,0,0,0
URS,Lev Yashin,Yashin,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1929-10-22,4025,35559,field,1960,0,0,0,0,0,0
URS,Givi Chokheli,Chokheli,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1937-06-27,4025,35560,field,1960,0,0,0,0,0,0
URS,Anatoli Maslenkin,Maslenkin,3,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-06-29,4025,35550,field,1960,0,0,0,0,0,0
URS,Anatoli Krutikov,Krutikov,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1933-09-21,4025,35561,field,1960,0,0,0,0,0,0
URS,Yuri Voinov,Voinov,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1931-11-29,4025,35552,field,1960,0,0,0,0,0,0
URS,Igor Netto,Netto,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-01-09,4025,35562,field,1960,0,0,0,0,0,0
URS,Slava Metreveli,Metreveli,7,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1936-05-30,4025,35554,field,1960,0,0,0,0,0,0
URS,Valentin Ivanov,Ivanov,8,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,4025,35555,field,1960,0,0,0,0,0,0
URS,Viktor Ponedelnik,Ponedelnik,9,FORWARD,FORWARD,UNKNOWN,Unknown,1937-05-22,4025,35563,field,1960,0,0,0,0,0,0
URS,Valentin Bubukin,Bubukin,10,FORWARD,FORWARD,UNKNOWN,Unknown,1933-04-23,4025,35564,field,1960,0,0,0,0,0,0
URS,Mikheil Meskhi,Meshki,11,FORWARD,FORWARD,UNKNOWN,Unknown,1937-01-12,4025,35565,field,1960,0,0,0,0,0,0
FRA,Georges Lamia,Lamia,12,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1933-03-14,4024,35606,bench,1960,0,0,0,0,0,0
FRA,Jean Wendling,Wendling,13,DEFENDER,DEFENDER,UNKNOWN,Unknown,1934-04-29,4024,35607,bench,1960,0,0,0,0,0,0
FRA,Robert Herbin,Herbin,14,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-03-30,4024,35625,bench,1960,0,0,0,0,0,0
FRA,Paul Sauvage,Sauvage,15,FORWARD,FORWARD,UNKNOWN,Unknown,1939-03-17,4024,35710,bench,1960,0,0,0,0,0,0
FRA,Jean Taillandier,Taillandier,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1938-01-22,4024,35709,field,1960,0,0,0,0,0,0
FRA,Bruno Rodzik,Rodzik,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1935-05-29,4024,35638,field,1960,0,0,0,0,0,0
FRA,Robert Jonquet,Jonquet,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1925-05-03,4024,35608,field,1960,0,0,0,0,0,0
FRA,André Chorda,Chorda,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1938-02-20,4024,35621,field,1960,0,0,0,0,0,0
FRA,Jean-Jacques Marcel,Marcel,5,DEFENDER,DEFENDER,UNKNOWN,Unknown,1931-06-13,4024,35653,field,1960,0,0,0,0,0,0
FRA,Robert Siatka,Siatka,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1934-06-20,4024,35708,field,1960,0,0,0,0,0,0
FRA,François Heutte,Heutte,7,FORWARD,FORWARD,UNKNOWN,Unknown,1938-02-21,4024,35612,field,1960,0,0,0,0,0,0
FRA,Yvon Douis,Douis,8,FORWARD,FORWARD,UNKNOWN,Unknown,1935-05-16,4024,35637,field,1960,0,0,0,0,0,0
FRA,Maryan Wisnieski,Wisnieski,9,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1937-02-01,4024,35657,field,1960,0,0,0,0,0,0
FRA,Michel Stievenard,Stievenard,10,FORWARD,FORWARD,UNKNOWN,Unknown,1937-09-21,4024,35677,field,1960,0,0,0,0,0,0
FRA,Jean Vincent,Vincent,11,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-11-29,4024,35654,field,1960,0,0,0,0,0,0
TCH,Viliam Schrojf,Schrojf,1,Unknown,Unknown,Unknown,Unknown,1931-08-02,4024,35567,field,1960,0,0,0,0,0,0
TCH,František Šafránek,Šafránek,2,Unknown,Unknown,Unknown,Unknown,1931-01-02,4024,35568,field,1960,0,0,0,0,0,0
TCH,Ján Popluhár,Popluhár,3,Unknown,Unknown,Unknown,Unknown,1935-09-12,4024,35569,field,1960,0,0,0,0,0,0
CZE,Ladislav Novák,Novák,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1931-12-05,4024,35570,field,1960,0,0,0,0,0,0
TCH,Titus Buberník,Buberník,5,Unknown,Unknown,Unknown,Unknown,1933-10-12,4024,35571,field,1960,0,0,0,0,0,0
TCH,Josef Masopust,Masopust,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1931-02-09,4024,39993,field,1960,0,0,0,0,0,0
SVK,Ladislav Pavlovič,Pavlovič,7,Unknown,Unknown,Unknown,Unknown,1926-04-08,4024,35580,field,1960,0,0,0,0,0,0
TCH,Josef Vojta,Vojta,8,Unknown,Unknown,Unknown,Unknown,1935-04-19,4024,35573,field,1960,0,0,0,0,0,0
TCH,Pavol Molnár,Molnár,9,Unknown,Unknown,Unknown,Unknown,1936-02-13,4024,35581,field,1960,0,0,0,0,0,0
TCH,Vlastimil Bubník,Bubník,10,Unknown,Unknown,Unknown,Unknown,1931-03-18,4024,35576,field,1960,0,0,0,0,0,0
TCH,Milan Dolinský,Dolinský,11,Unknown,Unknown,Unknown,Unknown,1935-07-14,4024,35577,field,1960,0,0,0,0,0,0
URS,Lev Yashin,Yashin,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1929-10-22,4023,35559,field,1960,-1,-1,0,0,0,0
URS,Givi Chokheli,Chokheli,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1937-06-27,4023,35560,field,1960,-1,-1,0,0,0,0
URS,Anatoli Maslenkin,Maslenkin,3,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-06-29,4023,35550,field,1960,-1,-1,0,0,0,0
URS,Anatoli Krutikov,Krutikov,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1933-09-21,4023,35561,field,1960,-1,-1,0,0,0,0
URS,Yuri Voinov,Voinov,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1931-11-29,4023,35552,field,1960,-1,-1,0,0,0,0
URS,Igor Netto,Netto,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-01-09,4023,35562,field,1960,-1,-1,0,0,0,0
URS,Slava Metreveli,Metreveli,7,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1936-05-30,4023,35554,field,1960,-1,-1,0,0,0,0
URS,Valentin Ivanov,Ivanov,8,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,4023,35555,field,1960,-1,-1,0,0,0,0
URS,Viktor Ponedelnik,Ponedelnik,9,FORWARD,FORWARD,UNKNOWN,Unknown,1937-05-22,4023,35563,field,1960,-1,-1,0,0,0,0
URS,Valentin Bubukin,Bubukin,10,FORWARD,FORWARD,UNKNOWN,Unknown,1933-04-23,4023,35564,field,1960,-1,-1,0,0,0,0
URS,Mikheil Meskhi,Meshki,11,FORWARD,FORWARD,UNKNOWN,Unknown,1937-01-12,4023,35565,field,1960,-1,-1,0,0,0,0
TCH,Viliam Schrojf,Schrojf,1,Unknown,Unknown,Unknown,Unknown,1931-08-02,4023,35567,field,1960,-1,-1,0,0,0,0
TCH,František Šafránek,Šafránek,2,Unknown,Unknown,Unknown,Unknown,1931-01-02,4023,35568,field,1960,-1,-1,0,0,0,0
TCH,Ján Popluhár,Popluhár,3,Unknown,Unknown,Unknown,Unknown,1935-09-12,4023,35569,field,1960,-1,-1,0,0,0,0
CZE,Ladislav Novák,Novák,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1931-12-05,4023,35570,field,1960,-1,-1,0,0,0,0
TCH,Titus Buberník,Buberník,5,Unknown,Unknown,Unknown,Unknown,1933-10-12,4023,35571,field,1960,-1,-1,0,0,0,0
TCH,Josef Masopust,Masopust,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1931-02-09,4023,39993,field,1960,-1,-1,0,0,0,0
TCH,Josef Vojta,Vojta,7,Unknown,Unknown,Unknown,Unknown,1935-04-19,4023,35573,field,1960,-1,-1,0,0,0,0
TCH,Anton Moravčík,Moravčík,8,Unknown,Unknown,Unknown,Unknown,1931-06-03,4023,35574,field,1960,-1,-1,0,0,0,0
TCH,Andrej Kvašňák,Kvašňák,9,Unknown,Unknown,Unknown,Unknown,1936-05-19,4023,35575,field,1960,-1,-1,0,0,0,0
TCH,Vlastimil Bubník,Bubník,10,Unknown,Unknown,Unknown,Unknown,1931-03-18,4023,35576,field,1960,-1,-1,0,0,0,0
TCH,Milan Dolinský,Dolinský,11,Unknown,Unknown,Unknown,Unknown,1935-07-14,4023,35577,field,1960,-1,-1,0,0,0,0
SRB,Milutin Šoškić,Šoškić,1,Unknown,Unknown,UNKNOWN,Unknown,1937-12-31,4022,36728,field,1960,0,0,0,0,0,0
SRB,Vladimir Djurković,Durković,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1937-11-06,4022,36735,field,1960,0,0,0,0,0,0
SRB,Fahrudin Jusufi,Jusufi,3,Unknown,Unknown,Unknown,Unknown,1939-12-08,4022,36723,field,1960,0,0,0,0,0,0
SRB,Ante Žanetić,Žanetić,4,Unknown,Unknown,Unknown,Unknown,1936-11-18,4022,36747,field,1960,0,0,0,0,0,0
CRO,Branko Zebec,Zebec,5,Unknown,Unknown,Unknown,Unknown,1929-05-17,4022,36757,field,1960,0,0,0,0,0,0
SRB,Željko Perušić,Perušić,6,Unknown,Unknown,Unknown,Unknown,1936-03-23,4022,36727,field,1960,0,0,0,0,0,0
SRB,Tomislav Knež,Knež,7,Unknown,Unknown,Unknown,Unknown,1938-06-09,4022,36779,field,1960,0,0,0,0,0,0
SRB,Dražan Jerković,Jerković,8,Unknown,Unknown,Unknown,Unknown,1936-08-06,4022,36775,field,1960,0,0,0,0,0,0
SRB,Milan Galić,Galić,9,FORWARD,FORWARD,UNKNOWN,Unknown,1938-03-08,4022,36722,field,1960,0,0,0,0,0,0
SRB,Dragoslav Šekularac,Šekularac,10,FORWARD,FORWARD,UNKNOWN,Unknown,1937-11-30,4022,36732,field,1960,0,0,0,0,0,0
SRB,Borivoje Kostić,Kostić,11,FORWARD,FORWARD,UNKNOWN,Unknown,1930-06-14,4022,36736,field,1960,0,0,0,0,0,0
FRA,Dominique Colonna,Colonna,12,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1928-09-04,4022,35701,bench,1960,0,0,0,0,0,0
FRA,Georges Peyroche,Peyroche,13,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1937-01-27,4022,42730,bench,1960,0,0,0,0,0,0
FRA,Henri Skiba,Skiba,14,FORWARD,FORWARD,UNKNOWN,Unknown,1927-07-14,4022,42731,bench,1960,0,0,0,0,0,0
FRA,Georges Lamia,Lamia,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1933-03-14,4022,35606,field,1960,0,0,0,0,0,0
FRA,Jean Wendling,Wendling,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1934-04-29,4022,35607,field,1960,0,0,0,0,0,0
FRA,Robert Herbin,Herbin,3,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-03-30,4022,35625,field,1960,0,0,0,0,0,0
FRA,Bruno Rodzik,Rodzik,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1935-05-29,4022,35638,field,1960,0,0,0,0,0,0
FRA,Jean-Jacques Marcel,Marcel,5,DEFENDER,DEFENDER,UNKNOWN,Unknown,1931-06-13,4022,35653,field,1960,0,0,0,0,0,0
FRA,René Ferrier,Ferrier,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1936-12-07,4022,35611,field,1960,0,0,0,0,0,0
FRA,Michel Stievenard,Stievenard,7,FORWARD,FORWARD,UNKNOWN,Unknown,1937-09-21,4022,35677,field,1960,0,0,0,0,0,0
FRA,Lucien Muller,Muller,8,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1934-09-03,4022,35658,field,1960,0,0,0,0,0,0
FRA,Maryan Wisnieski,Wisnieski,9,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1937-02-01,4022,35657,field,1960,0,0,0,0,0,0
FRA,François Heutte,Heutte,10,FORWARD,FORWARD,UNKNOWN,Unknown,1938-02-21,4022,35612,field,1960,0,0,0,0,0,0
FRA,Jean Vincent,Vincent,11,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1930-11-29,4022,35654,field,1960,0,0,0,0,0,0
URS,Lev Yashin,Yashin,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1929-10-22,3996,35559,field,1964,0,0,0,0,0,0
URS,Viktor Shustikov,Shustikov,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-01-28,3996,37980,field,1964,0,0,0,0,0,0
URS,Albert Shesternev,Shesternev,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1941-06-20,3996,39910,field,1964,0,0,0,0,0,0
URS,Eduard Mudrik,Mudrik,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-07-18,3996,37960,field,1964,0,0,0,0,0,0
URS,Valeri Voronin,Voronin,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-07-17,3996,37933,field,1964,0,0,0,0,0,0
URS,Viktor Anichkin,Anichkin,6,DEFENDER,DEFENDER,Unknown,Unknown,1941-12-08,3996,37947,field,1964,0,0,0,0,0,0
URS,Igor Chislenko,Chislenko,7,FORWARD,FORWARD,UNKNOWN,Unknown,1939-01-04,3996,37929,field,1964,0,0,0,0,0,0
URS,Valentin Ivanov,Ivanov,8,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,3996,35555,field,1964,0,0,0,0,0,0
URS,Viktor Ponedelnik,Ponedelnik,9,FORWARD,FORWARD,UNKNOWN,Unknown,1937-05-22,3996,35563,field,1964,0,0,0,0,0,0
URS,Aleksei Korneev,Korneev,10,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-02-06,3996,37981,field,1964,0,0,0,0,0,0
URS,Galimzyan Khusainov,Khusainov,11,FORWARD,FORWARD,UNKNOWN,Unknown,1937-06-27,3996,37959,field,1964,0,0,0,0,0,0
ESP,José Ángel Iribar,Iribar,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1943-03-01,3996,38082,field,1964,0,0,0,0,0,0
ESP,Feliciano Rivilla,Rivilla,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-08-21,3996,38099,field,1964,0,0,0,0,0,0
ESP,Fernando Olivella,Olivella,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-06-22,3996,38098,field,1964,0,0,0,0,0,0
ESP,Isacio Calleja,Calleja,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-12-06,3996,38107,field,1964,0,0,0,0,0,0
ESP,Ignacio Zoco,Zoco,5,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-07-31,3996,38100,field,1964,0,0,0,0,0,0
ESP,Josep Maria Fusté,Fusté,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1941-04-15,3996,38124,field,1964,0,0,0,0,0,0
ESP,Amancio Amaro,Amancio Amaro,7,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-10-16,3996,38087,field,1964,0,0,0,0,0,0
ESP,Jesús María Pereda,Pereda,8,FORWARD,FORWARD,UNKNOWN,Unknown,1938-06-15,3996,38115,field,1964,0,0,0,0,0,0
ESP,Marcelino Martínez,Marcelino Martínez,9,FORWARD,FORWARD,UNKNOWN,Unknown,1940-04-29,3996,38116,field,1964,0,0,0,0,0,0
ESP,Luis Suárez,Suárez,10,MIDFIELDER,MIDFIELDER,UNKNOWN,ESP,1935-05-02,3996,38114,field,1964,0,0,0,0,0,0
ESP,Carlos Lapetra,Lapetra,11,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1938-11-29,3996,38125,field,1964,0,0,0,0,0,0
DEN,Leif Nielsen,Nielsen,1,Unknown,Unknown,Unknown,Unknown,1942-05-28,3995,36109,field,1964,-1,-1,0,0,0,0
DEN,Bent Wolmar,Wolmar,2,Unknown,Unknown,Unknown,Unknown,1937-08-08,3995,36165,field,1964,-1,-1,0,0,0,0
DEN,Kaj Hansen,Hansen,3,Unknown,Unknown,Unknown,Unknown,1940-08-16,3995,36154,field,1964,-1,-1,0,0,0,0
DEN,Bent Hansen,Hansen,4,Unknown,Unknown,Unknown,Unknown,1933-09-13,3995,35594,field,1964,-1,-1,0,0,0,0
DEN,Birger Larsen,Larsen,5,Unknown,Unknown,Unknown,Unknown,1942-03-27,3995,36140,field,1964,-1,-1,0,0,0,0
DEN,Erling Nielsen,Nielsen,6,Unknown,Unknown,Unknown,Unknown,1935-01-02,3995,36155,field,1964,-1,-1,0,0,0,0
DEN,Carl Bertelsen,Bertelsen,7,Unknown,Unknown,Unknown,Unknown,1937-11-15,3995,36108,field,1964,-1,-1,0,0,0,0
DEN,Ole Sørensen,Sørensen,8,Unknown,Unknown,Unknown,Unknown,1937-11-25,3995,36117,field,1964,-1,-1,0,0,0,0
DEN,Ole Madsen,Madsen,9,Unknown,Unknown,Unknown,Unknown,1934-12-21,3995,36103,field,1964,-1,-1,0,0,0,0
DEN,Kjeld Thorst,Thorst,10,Unknown,Unknown,Unknown,Unknown,1940-05-13,3995,36118,field,1964,-1,-1,0,0,0,0
DEN,John Danielsen,Danielsen,11,Unknown,Unknown,Unknown,Unknown,1939-07-13,3995,35600,field,1964,-1,-1,0,0,0,0
HUN,Antal Szentmihályi,Szentmihályi,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1939-06-13,3995,38400,field,1964,-1,-1,0,0,0,0
HUN,Dezső Novák,Novák,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-02-03,3995,38377,field,1964,-1,-1,0,0,0,0
HUN,Kálmán Mészöly,Mészöly,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1941-07-16,3995,39969,field,1964,-1,-1,0,0,0,0
HUN,Kálmán Ihász,Ihász,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1941-03-06,3995,38398,field,1964,-1,-1,0,0,0,0
HUN,Ernő Solymosi,Solymosi,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1940-06-21,3995,38340,field,1964,-1,-1,0,0,0,0
HUN,Ferenc Sipos,Sipos,6,DEFENDER,DEFENDER,UNKNOWN,Unknown,1932-12-13,3995,38404,field,1964,-1,-1,0,0,0,0
HUN,János Farkas,Farkas,7,FORWARD,FORWARD,UNKNOWN,Unknown,1942-03-27,3995,38405,field,1964,-1,-1,0,0,0,0
HUN,Zoltán Varga,Varga,8,FORWARD,FORWARD,UNKNOWN,Unknown,1945-01-01,3995,38341,field,1964,-1,-1,0,0,0,0
HUN,Flórián Albert,Albert,9,FORWARD,FORWARD,UNKNOWN,Unknown,1941-09-15,3995,38392,field,1964,-1,-1,0,0,0,0
HUN,Ferenc Bene,Bene,10,FORWARD,FORWARD,UNKNOWN,Unknown,1944-12-17,3995,9652,field,1964,-1,-1,0,0,0,0
HUN,Máté Fenyvesi,Fenyvesi,11,FORWARD,FORWARD,UNKNOWN,Unknown,1933-09-20,3995,80529,field,1964,-1,-1,0,0,0,0
URS,Lev Yashin,Yashin,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1929-10-22,3994,35559,field,1964,0,0,0,0,0,0
URS,Viktor Shustikov,Shustikov,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-01-28,3994,37980,field,1964,0,0,0,0,0,0
URS,Albert Shesternev,Shesternev,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1941-06-20,3994,39910,field,1964,0,0,0,0,0,0
URS,Eduard Mudrik,Mudrik,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-07-18,3994,37960,field,1964,0,0,0,0,0,0
URS,Valeri Voronin,Voronin,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-07-17,3994,37933,field,1964,0,0,0,0,0,0
URS,Viktor Anichkin,Anichkin,6,DEFENDER,DEFENDER,Unknown,Unknown,1941-12-08,3994,37947,field,1964,0,0,0,0,0,0
URS,Igor Chislenko,Chislenko,7,FORWARD,FORWARD,UNKNOWN,Unknown,1939-01-04,3994,37929,field,1964,0,0,0,0,0,0
URS,Valentin Ivanov,Ivanov,8,FORWARD,FORWARD,UNKNOWN,RUS,1934-11-19,3994,35555,field,1964,0,0,0,0,0,0
URS,Viktor Ponedelnik,Ponedelnik,9,FORWARD,FORWARD,UNKNOWN,Unknown,1937-05-22,3994,35563,field,1964,0,0,0,0,0,0
URS,Gennadi Gusarov,Gusarov,10,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1937-03-11,3994,37970,field,1964,0,0,0,0,0,0
URS,Galimzyan Khusainov,Khusainov,11,FORWARD,FORWARD,UNKNOWN,Unknown,1937-06-27,3994,37959,field,1964,0,0,0,0,0,0
DEN,Leif Nielsen,Nielsen,1,Unknown,Unknown,Unknown,Unknown,1942-05-28,3994,36109,field,1964,0,0,0,0,0,0
DEN,Jens Jørgen Hansen,Hansen,2,Unknown,Unknown,Unknown,Unknown,1939-01-04,3994,36102,field,1964,0,0,0,0,0,0
DEN,Kaj Hansen,Hansen,3,Unknown,Unknown,Unknown,Unknown,1940-08-16,3994,36154,field,1964,0,0,0,0,0,0
DEN,Bent Hansen,Hansen,4,Unknown,Unknown,Unknown,Unknown,1933-09-13,3994,35594,field,1964,0,0,0,0,0,0
DEN,Birger Larsen,Larsen,5,Unknown,Unknown,Unknown,Unknown,1942-03-27,3994,36140,field,1964,0,0,0,0,0,0
DEN,Erling Nielsen,Nielsen,6,Unknown,Unknown,Unknown,Unknown,1935-01-02,3994,36155,field,1964,0,0,0,0,0,0
DEN,Carl Bertelsen,Bertelsen,7,Unknown,Unknown,Unknown,Unknown,1937-11-15,3994,36108,field,1964,0,0,0,0,0,0
DEN,Ole Sørensen,Sørensen,8,Unknown,Unknown,Unknown,Unknown,1937-11-25,3994,36117,field,1964,0,0,0,0,0,0
DEN,Ole Madsen,Madsen,9,Unknown,Unknown,Unknown,Unknown,1934-12-21,3994,36103,field,1964,0,0,0,0,0,0
DEN,Kjeld Thorst,Thorst,10,Unknown,Unknown,Unknown,Unknown,1940-05-13,3994,36118,field,1964,0,0,0,0,0,0
DEN,John Danielsen,Danielsen,11,Unknown,Unknown,Unknown,Unknown,1939-07-13,3994,35600,field,1964,0,0,0,0,0,0
HUN,Antal Szentmihályi,Szentmihályi,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1939-06-13,3993,38400,field,1964,0,0,0,0,0,0
HUN,Sándor Mátrai,Mátrai,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1932-11-20,3993,38397,field,1964,0,0,0,0,0,0
HUN,Kálmán Mészöly,Mészöly,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1941-07-16,3993,39969,field,1964,0,0,0,0,0,0
HUN,László Sárosi,Sárosi,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1932-02-27,3993,38338,field,1964,0,0,0,0,0,0
HUN,István Nagy,Nagy,5,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-04-14,3993,38351,field,1964,0,0,0,0,0,0
HUN,Ferenc Sipos,Sipos,6,DEFENDER,DEFENDER,UNKNOWN,Unknown,1932-12-13,3993,38404,field,1964,0,0,0,0,0,0
HUN,Ferenc Bene,Bene,7,FORWARD,FORWARD,UNKNOWN,Unknown,1944-12-17,3993,9652,field,1964,0,0,0,0,0,0
HUN,Imre Komora,Komora,8,FORWARD,FORWARD,UNKNOWN,Unknown,1940-06-05,3993,38384,field,1964,0,0,0,0,0,0
HUN,Flórián Albert,Albert,9,FORWARD,FORWARD,UNKNOWN,Unknown,1941-09-15,3993,38392,field,1964,0,0,0,0,0,0
HUN,Lajos Tichy,Tichy,10,FORWARD,FORWARD,UNKNOWN,Unknown,1935-03-21,3993,38339,field,1964,0,0,0,0,0,0
HUN,Máté Fenyvesi,Fenyvesi,11,FORWARD,FORWARD,UNKNOWN,Unknown,1933-09-20,3993,80529,field,1964,0,0,0,0,0,0
ESP,José Ángel Iribar,Iribar,1,GOALKEEPER,GOALKEEPER,UNKNOWN,Unknown,1943-03-01,3993,38082,field,1964,0,0,0,0,0,0
ESP,Feliciano Rivilla,Rivilla,2,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-08-21,3993,38099,field,1964,0,0,0,0,0,0
ESP,Fernando Olivella,Olivella,3,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-06-22,3993,38098,field,1964,0,0,0,0,0,0
ESP,Isacio Calleja,Calleja,4,DEFENDER,DEFENDER,UNKNOWN,Unknown,1936-12-06,3993,38107,field,1964,0,0,0,0,0,0
ESP,Ignacio Zoco,Zoco,5,DEFENDER,DEFENDER,UNKNOWN,Unknown,1939-07-31,3993,38100,field,1964,0,0,0,0,0,0
ESP,Josep Maria Fusté,Fusté,6,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1941-04-15,3993,38124,field,1964,0,0,0,0,0,0
ESP,Amancio Amaro,Amancio Amaro,7,MIDFIELDER,MIDFIELDER,UNKNOWN,Unknown,1939-10-16,3993,38087,field,1964,0,0,0,0,0,0
ESP,Jesús María Pereda,Pereda,8,FORWARD,FORWARD,UNKNOWN,Unknown,1938-06-15,3993,38115,field,1964,0,0,0,0,0,0
ESP,Marcelino Martínez,Marcelino Martínez,9,FORWARD,FORWARD,UNKNOWN,Unknown,1940-04-29,3993,38116,field,1964,0,0,0,0,0,0
